Secondary_School_URN,Secondary_School_Name,Total_SecSchool_Pupils,Secondary2LSOA_Flow_No.,LSOA_CODE,LSOA_NAME,Pupil_count
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow76,E01023893,Watford 002D,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow77,E01023874,Watford 003B,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow78,E01023848,Three Rivers 007B,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow79,E01023842,Three Rivers 012B,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow80,E01023841,Three Rivers 011C,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow81,E01023831,Three Rivers 003C,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow82,E01023828,Three Rivers 008B,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow83,E01023827,Three Rivers 008A,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow84,E01023815,Three Rivers 005A,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow85,E01023811,Three Rivers 010D,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow86,E01023560,Hertsmere 012C,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow87,E01023551,Hertsmere 013D,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow88,E01023548,Hertsmere 013A,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow89,E01002485,Hillingdon 002F,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow90,E01002481,Hillingdon 004E,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow91,E01002474,Hillingdon 002B,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow92,E01002437,Hillingdon 006E,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow93,E01002230,Harrow 003D,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow94,E01002196,Harrow 022D,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow95,E01002152,Harrow 006E,3
136276,Watford Grammar School for Boys,949,Sec2LSOA_Flow96,E01002144,Harrow 004A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow1,E01000730,Bromley 014B,28
136281,Kemnal Technology College,526,Sec2LSOA_Flow2,E01000735,Bromley 014C,27
136281,Kemnal Technology College,526,Sec2LSOA_Flow3,E01000739,Bromley 014E,25
136281,Kemnal Technology College,526,Sec2LSOA_Flow4,E01000729,Bromley 014A,18
136281,Kemnal Technology College,526,Sec2LSOA_Flow5,E01000738,Bromley 014D,17
136281,Kemnal Technology College,526,Sec2LSOA_Flow6,E01000724,Bromley 019D,16
136281,Kemnal Technology College,526,Sec2LSOA_Flow7,E01000725,Bromley 023B,13
136281,Kemnal Technology College,526,Sec2LSOA_Flow8,E01000780,Bromley 001B,13
136281,Kemnal Technology College,526,Sec2LSOA_Flow9,E01000385,Bexley 028C,12
136281,Kemnal Technology College,526,Sec2LSOA_Flow10,E01000719,Bromley 019A,12
136281,Kemnal Technology College,526,Sec2LSOA_Flow11,E01000736,Bromley 010C,12
136281,Kemnal Technology College,526,Sec2LSOA_Flow12,E01000781,Bromley 001C,12
136281,Kemnal Technology College,526,Sec2LSOA_Flow13,E01000728,Bromley 019E,11
136281,Kemnal Technology College,526,Sec2LSOA_Flow14,E01000783,Bromley 001E,10
136281,Kemnal Technology College,526,Sec2LSOA_Flow15,E01003267,Lewisham 031D,9
136281,Kemnal Technology College,526,Sec2LSOA_Flow16,E01000721,Bromley 019C,9
136281,Kemnal Technology College,526,Sec2LSOA_Flow17,E01001599,Greenwich 032B,8
136281,Kemnal Technology College,526,Sec2LSOA_Flow18,E01000789,Bromley 032B,8
136281,Kemnal Technology College,526,Sec2LSOA_Flow19,E01000731,Bromley 023C,8
136281,Kemnal Technology College,526,Sec2LSOA_Flow20,E01000720,Bromley 019B,8
136281,Kemnal Technology College,526,Sec2LSOA_Flow21,E01000782,Bromley 001D,7
136281,Kemnal Technology College,526,Sec2LSOA_Flow22,E01000692,Bromley 002D,7
136281,Kemnal Technology College,526,Sec2LSOA_Flow23,E01000386,Bexley 028D,7
136281,Kemnal Technology College,526,Sec2LSOA_Flow24,E01024473,Sevenoaks 003B,6
136281,Kemnal Technology College,526,Sec2LSOA_Flow25,E01001617,Greenwich 028D,6
136281,Kemnal Technology College,526,Sec2LSOA_Flow26,E01000733,Bromley 023E,6
136281,Kemnal Technology College,526,Sec2LSOA_Flow27,E01000723,Bromley 029A,6
136281,Kemnal Technology College,526,Sec2LSOA_Flow28,E01000689,Bromley 002A,6
136281,Kemnal Technology College,526,Sec2LSOA_Flow29,E01000737,Bromley 010D,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow30,E01000784,Bromley 002E,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow31,E01001598,Greenwich 031B,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow32,E01001600,Greenwich 032C,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow33,E01001602,Greenwich 031C,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow34,E01024482,Sevenoaks 002F,5
136281,Kemnal Technology College,526,Sec2LSOA_Flow35,E01000722,Bromley 023A,4
136281,Kemnal Technology College,526,Sec2LSOA_Flow36,E01000787,Bromley 029C,4
136281,Kemnal Technology College,526,Sec2LSOA_Flow37,E01001619,Greenwich 030D,4
136281,Kemnal Technology College,526,Sec2LSOA_Flow38,E01024475,Sevenoaks 003D,4
136281,Kemnal Technology College,526,Sec2LSOA_Flow39,E01000381,Bexley 028A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow40,E01000423,Bexley 025C,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow41,E01000726,Bromley 029B,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow42,E01000727,Bromley 028A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow43,E01000734,Bromley 028B,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow44,E01000792,Bromley 032C,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow45,E01000798,Bromley 009D,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow46,E01003236,Lewisham 037A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow47,E01003263,Lewisham 023A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow48,E01003264,Lewisham 031A,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow49,E01003266,Lewisham 031C,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow50,E01003270,Lewisham 023D,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow51,E01003349,Lewisham 026B,3
136281,Kemnal Technology College,526,Sec2LSOA_Flow52,E01024476,Sevenoaks 002A,3
136288,Durand Academy,159,Sec2LSOA_Flow1,E01003185,Lambeth 007C,75
136288,Durand Academy,159,Sec2LSOA_Flow2,E01003045,Lambeth 011A,5
136288,Durand Academy,159,Sec2LSOA_Flow3,E01003059,Lambeth 011D,4
136288,Durand Academy,159,Sec2LSOA_Flow4,E01003049,Lambeth 011C,4
136288,Durand Academy,159,Sec2LSOA_Flow5,E01003186,Lambeth 007D,3
136288,Durand Academy,159,Sec2LSOA_Flow6,E01003183,Lambeth 005E,3
136288,Durand Academy,159,Sec2LSOA_Flow7,E01003182,Lambeth 009D,3
136288,Durand Academy,159,Sec2LSOA_Flow8,E01003162,Lambeth 022E,3
136288,Durand Academy,159,Sec2LSOA_Flow9,E01003111,Lambeth 002D,3
136288,Durand Academy,159,Sec2LSOA_Flow10,E01003061,Lambeth 011F,3
136288,Durand Academy,159,Sec2LSOA_Flow11,E01003048,Lambeth 009B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow1,E01023862,Watford 009D,74
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow2,E01023902,Watford 010D,49
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow3,E01023899,Watford 010A,27
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow4,E01023883,Watford 012B,26
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow5,E01023886,Watford 008A,25
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow6,E01023900,Watford 010B,24
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow7,E01023889,Watford 008D,23
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow8,E01023901,Watford 010C,21
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow9,E01023903,Watford 010E,21
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow10,E01023887,Watford 008B,20
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow11,E01023863,Watford 011A,20
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow12,E01023885,Watford 012D,17
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow13,E01023888,Watford 008C,17
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow14,E01023879,Watford 007B,16
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow15,E01023861,Watford 009C,15
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow16,E01023867,Watford 011E,14
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow17,E01023881,Watford 007D,11
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow18,E01023878,Watford 007A,10
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow19,E01023859,Watford 009A,10
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow20,E01023839,Three Rivers 011A,10
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow21,E01023810,Three Rivers 010C,10
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow22,E01002146,Harrow 004B,10
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow23,E01023868,Watford 004A,9
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow24,E01023833,Three Rivers 002D,9
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow25,E01023553,Hertsmere 008B,9
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow26,E01002196,Harrow 022D,8
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow27,E01023820,Three Rivers 006B,7
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow28,E01023826,Three Rivers 006F,7
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow29,E01023865,Watford 011C,7
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow30,E01002150,Harrow 006C,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow31,E01002431,Hillingdon 006C,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow32,E01023813,Three Rivers 004B,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow33,E01023823,Three Rivers 003A,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow34,E01023824,Three Rivers 003B,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow35,E01023852,Three Rivers 007D,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow36,E01023857,Watford 006C,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow37,E01023860,Watford 009B,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow38,E01023872,Watford 004E,6
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow39,E01023896,Watford 005B,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow40,E01023895,Watford 005A,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow41,E01023884,Watford 012C,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow42,E01023869,Watford 004B,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow43,E01023856,Watford 006B,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow44,E01023853,Three Rivers 007E,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow45,E01023846,Three Rivers 008D,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow46,E01023821,Three Rivers 006C,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow47,E01023811,Three Rivers 010D,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow48,E01023560,Hertsmere 012C,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow49,E01023558,Hertsmere 012A,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow50,E01023551,Hertsmere 013D,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow51,E01002209,Harrow 025B,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow52,E01002192,Harrow 016C,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow53,E01002149,Harrow 004D,5
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow54,E01023907,Watford 001D,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow55,E01023898,Watford 005D,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow56,E01023882,Watford 012A,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow57,E01023880,Watford 007C,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow58,E01023845,Three Rivers 008C,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow59,E01023834,Three Rivers 002E,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow60,E01023825,Three Rivers 006E,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow61,E01023559,Hertsmere 012B,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow62,E01023549,Hertsmere 013B,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow63,E01002476,Hillingdon 001C,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow64,E01002208,Harrow 025A,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow65,E01002195,Harrow 022C,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow66,E01002193,Harrow 016D,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow67,E01002191,Harrow 022A,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow68,E01002190,Harrow 009D,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow69,E01002148,Harrow 006B,4
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow70,E01023897,Watford 005C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow71,E01023875,Watford 003C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow72,E01023873,Watford 003A,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow73,E01023871,Watford 004D,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow74,E01023864,Watford 011B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow75,E01023851,Three Rivers 004D,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow76,E01023848,Three Rivers 007B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow77,E01023843,Three Rivers 012C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow78,E01023837,Three Rivers 009C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow79,E01023832,Three Rivers 002C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow80,E01023818,Three Rivers 005D,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow81,E01023803,Three Rivers 001B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow82,E01023563,Hertsmere 012F,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow83,E01023557,Hertsmere 013F,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow84,E01023554,Hertsmere 008C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow85,E01023552,Hertsmere 008A,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow86,E01023550,Hertsmere 013C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow87,E01023526,Hertsmere 005D,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow88,E01002479,Hillingdon 004C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow89,E01002474,Hillingdon 002B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow90,E01002437,Hillingdon 006E,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow91,E01002230,Harrow 003D,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow92,E01002188,Harrow 016A,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow93,E01002187,Harrow 009C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow94,E01002186,Harrow 009B,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow95,E01002152,Harrow 006E,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow96,E01002147,Harrow 004C,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow97,E01002140,Harrow 005A,3
136289,Watford Grammar School for Girls,901,Sec2LSOA_Flow98,E01002114,Harrow 001B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow1,E01002207,Harrow 032C,12
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow2,E01000249,Barnet 001B,11
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow3,E01000294,Barnet 004F,9
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow4,E01002242,Harrow 024D,7
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow5,E01002195,Harrow 022C,7
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow6,E01002146,Harrow 004B,7
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow7,E01000285,Barnet 004A,7
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow8,E01002200,Harrow 010D,6
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow9,E01002159,Harrow 021A,6
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow10,E01002136,Harrow 027B,6
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow11,E01000536,Brent 004A,6
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow12,E01002216,Harrow 028C,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow13,E01002209,Harrow 025B,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow14,E01002201,Harrow 012D,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow15,E01002191,Harrow 022A,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow16,E01002111,Harrow 008E,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow17,E01000293,Barnet 001F,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow18,E01000292,Barnet 001E,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow19,E01000282,Barnet 008E,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow20,E01000253,Barnet 007B,5
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow21,E01000118,Barnet 010B,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow22,E01000233,Barnet 013F,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow23,E01000251,Barnet 002D,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow24,E01000261,Barnet 017C,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow25,E01000270,Barnet 005D,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow26,E01000286,Barnet 007E,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow27,E01000290,Barnet 007F,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow28,E01000314,Barnet 032F,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow29,E01000316,Barnet 027E,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow30,E01000539,Brent 004C,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow31,E01002120,Harrow 007B,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow32,E01002155,Harrow 019B,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow33,E01002158,Harrow 019D,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow34,E01002160,Harrow 021B,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow35,E01002161,Harrow 021C,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow36,E01002174,Harrow 033E,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow37,E01002196,Harrow 022D,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow38,E01002208,Harrow 025A,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow39,E01002230,Harrow 003D,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow40,E01002431,Hillingdon 006C,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow41,E01023839,Three Rivers 011A,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow42,E01023886,Watford 008A,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow43,E01033572,Barnet 030E,4
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow44,E01000150,Barnet 036A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow45,E01000174,Barnet 006D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow46,E01000191,Barnet 014F,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow47,E01000228,Barnet 007A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow48,E01000248,Barnet 001A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow49,E01000259,Barnet 025D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow50,E01000275,Barnet 012A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow51,E01000300,Barnet 019B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow52,E01000323,Barnet 019F,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow53,E01000517,Brent 003B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow54,E01000538,Brent 004B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow55,E01000562,Brent 008A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow56,E01000563,Brent 008B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow57,E01000572,Brent 007A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow58,E01000593,Brent 001E,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow59,E01000606,Brent 016B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow60,E01000624,Brent 005D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow61,E01001311,Ealing 001E,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow62,E01001422,Enfield 011D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow63,E01001962,Haringey 004A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow64,E01002107,Harrow 012A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow65,E01002108,Harrow 008B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow66,E01002117,Harrow 002D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow67,E01002126,Harrow 023A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow68,E01002148,Harrow 006B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow69,E01002156,Harrow 015B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow70,E01002177,Harrow 033H,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow71,E01002178,Harrow 033I,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow72,E01002182,Harrow 020D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow73,E01002186,Harrow 009B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow74,E01002187,Harrow 009C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow75,E01002193,Harrow 016D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow76,E01002202,Harrow 012E,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow77,E01002204,Harrow 032A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow78,E01002206,Harrow 032B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow79,E01002210,Harrow 032D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow80,E01002214,Harrow 031A,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow81,E01002223,Harrow 031D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow82,E01002241,Harrow 025D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow83,E01002426,Hillingdon 021F,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow84,E01002476,Hillingdon 001C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow85,E01002479,Hillingdon 004C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow86,E01002483,Hillingdon 002D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow87,E01023537,Hertsmere 006D,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow88,E01023540,Hertsmere 011B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow89,E01023565,Hertsmere 010C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow90,E01023569,Hertsmere 002C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow91,E01023810,Three Rivers 010C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow92,E01023841,Three Rivers 011C,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow93,E01023874,Watford 003B,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow94,E01032576,Harrow 032E,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow95,E01033313,Welwyn Hatfield 002F,3
136290,"Queen Elizabeth's School, Barnet",900,Sec2LSOA_Flow96,E01033314,Welwyn Hatfield 010G,3
136298,The Charter School,893,Sec2LSOA_Flow1,E01004070,Southwark 031B,72
136298,The Charter School,893,Sec2LSOA_Flow2,E01004071,Southwark 030D,58
136298,The Charter School,893,Sec2LSOA_Flow3,E01004047,Southwark 027B,58
136298,The Charter School,893,Sec2LSOA_Flow4,E01004072,Southwark 030E,54
136298,The Charter School,893,Sec2LSOA_Flow5,E01004073,Southwark 031C,49
136298,The Charter School,893,Sec2LSOA_Flow6,E01004074,Southwark 031D,46
136298,The Charter School,893,Sec2LSOA_Flow7,E01003072,Lambeth 014A,40
136298,The Charter School,893,Sec2LSOA_Flow8,E01004075,Southwark 031E,37
136298,The Charter School,893,Sec2LSOA_Flow9,E01004049,Southwark 027D,30
136298,The Charter School,893,Sec2LSOA_Flow10,E01003073,Lambeth 014B,28
136298,The Charter School,893,Sec2LSOA_Flow11,E01003078,Lambeth 014E,27
